,movieId,title,genres,extra_metadata
9074,142536,Burnt (2015),Drama,Bradley Cooper Sienna Miller Omar Sy Daniel Brühl Alicia Vikander Matthew Rhys Lily James Uma Thurman Emma Thompson Sarah Greeneadam jones is a chef who destroyed his career with drugs and diva behavior he cleans up and returns to london determined to redeem himself by spearheading a top restaurant that can gain three michelin stars
9075,142550,Ryuzo and the Seven Henchmen (2015),Action|Comedy,Takeshi Kitano Takeshi Kitano Takeshi Kitano Takeshi Kitanoryuzo and his 7 former henchmen are all retired yakuza but they now live as regular old men one day ryuzo becomes the victim of a phishing fraud he calls his 7 men together to reform their society
9076,142558,If I Were a Rich Man (2002),Comedy,Jean Dujardinbetween alice a hospital nurse and aldo a shampoo sales representative things have turned sour of late alice blames her husband for lacking ambition and contemplates divorceone day aldo wins the ten million euro lotto prize but unwilling to share the bonanza he keeps mum about it all the more as he finds out alice has an affair with gérard aldos former friend and  new boss however aldo leading a double life starts spending his money 
9077,142598,Last Shift (2014),Horror,rookie police officer jessica loren has been assigned the last shift at a closing police station and must wait for a hazmat crew to collect biomedical evidence ordered not to leave the station under any circumstances jessica comes to learn that its more than just an outdated station its home to the ultimate embodiment of evil and his devoted bloodthirsty followers jessica is left to fend for herself in the devils playground
9078,142602,"F*ck You, Goethe 2 (2015)",Comedy,Karoline Herfurth Johannes Nussbaummr müller is not satisfied with his new work at the goethegesamtschule the early getting up and correcting exams annoy him director gerster wants to improve the image of the goethegesamtschule because she wants to be a symbol of the new company to achieve this she wants to take away the partnership from the schillergymnasium with a thai school so mr müller mrs schnabelstedt and the 10b must go on a school trip to thailand
9079,142831,Garam Masala (2005),Comedy,Akshay Kumarwhat happens when a good for nothing handsome hunk like mac finds himself in possession of an empty flat and access to three gorgeous air hostesses priti sweety and puja garam masala what happens when mac who is already engaged to anjali convinces each of the three girls that she is the one and only one for him garam masala what happens when sam once macs best friend and now his sworn enemy threatens to reveal macs harem to anjali garam masala what happens when all the girls land in the flat at the same time garam masala
9080,142961,Life Eternal (2015),Comedy|Crime|Thriller,brenner returns to graz the city where he grew up when confronted with his old friends his former girlfriend and the major sin he committed when he was young murders and a fateful gunshot to the head result after brenner comes out of a coma he begins to search for the person who tried to kill him  however everybody claims that he himself is responsible in the beginning brenner was at the end of his rope but he could face a new beginning in the end
9081,142997,Hotel Transylvania 2 (2015),Animation|Comedy,Adam Sandler Andy Samberg Selena Gomez Kevin James Steve Buscemi David Spade Keegan-Michael Key Fran Drescher Nick Offerman Dana Carvey Mel Brooks Sadie Sandler Sunny Sandler Jared Sandler Adam Sandler Adam Sandlerwhen the oldoldoldfashioned vampire vlad arrives at the hotel for an impromptu family gettogether hotel transylvania is in for a collision of supernatural oldschool and modern day cool
9082,143001,Anti-Social (2015),Crime,Meghan Marklecentral london today dee is an anarchic streetartist confronting the system marcus is an armed robber on a jewellery store crimewave for the two brothers being antisocial is a way of life
9083,143031,Jump In! (2007),Comedy|Drama|Romance,Corbin Bleu Keke Palmerstory revolves around a young boxer izzy daniels who trains to follow in his fathers footsteps by winning the golden glove when his friend mary however asks him to substitute for a team member in a double dutch tournament the young man discovers a hidden passion for jump roping
9084,143245,The Little Prince (2015),Animation|Fantasy,Jeff Bridges Mackenzie Foy Rachel McAdams Marion Cotillard James Franco Benicio del Toro Paul Rudd Paul Giamatti Hans Zimmer Sarah Halley Finn Lou Romanobased on the bestseller book the little prince the movie tells the story of a little girl that lives with resignation in a world where efficiency and work are the only dogmas everything will change when accidentally she discovers her neighbor that will tell her about the story of the little prince that he once met
9085,143255,Narcopolis (2014),Mystery|Sci-Fi|Thriller,Élodie Yung Jonathan Pryce James Callisin the near future frank a police officer discovers that the legalization of all recreational drugs comes with a price
9086,143257,Ashby (2015),Comedy|Drama,Mickey Rourke Nat Wolff Emma Roberts Sarah Silverman Kevin Dunn Michael Lernerwhen new kid in town ed wallis is given an assignment to interview an older person he turns to his mysterious neighbor ashby holt for help  that new connection leads to unexpected journeys for both of them as ashby – who turns out to be a retired cia assassin – deals with a terminal prognosis and ed deals with adjusting to life with his newly single mom and developing relationship with a brainy classmate eloise
9087,143355,Wonder Woman (2017),Action|Adventure|Fantasy,Gal Gadot Chris Pine Connie Nielsen Robin Wright Danny Huston David Thewlis Saïd Taghmaoui Elena Anaya Emily Carey James Cosmo Freddy Carter Zack Snyder Zack Snyder Zack Snyderan amazon princess comes to the world of man in the grips of the first world war to confront the forces of evil and bring an end to human conflict
9088,143365,The Circle (2016),Drama|Sci-Fi|Thriller,Emma Watson Tom Hanks John Boyega Karen Gillan Patton Oswalt Bill Paxton Poorna Jagannathan Tom Hanksa young tech worker takes a job at a powerful internet corporation quickly rises up the companys ranks and soon finds herself in a perilous situation concerning privacy surveillance and freedom she comes to learn that her decisions and actions will determine the future of humanity
9089,143367,Silence (2016),Drama|Thriller,Andrew Garfield Adam Driver Liam Neeson Tadanobu Asano Ciarán Hinds Nana Komatsu Martin Scorsese Martin Scorsese Martin Scorsesetwo jesuit priests travel to seventeenth century japan which has under the tokugawa shogunate banned catholicism and almost all foreign contact
9090,143385,Bridge of Spies (2015),Drama|Thriller,Tom Hanks Mark Rylance Amy Ryan Alan Alda Jesse Plemons Domenick Lombardozzi Eve Hewson Noah Schnapp Steven Spielberg Steven Spielberg Joel Coenduring the cold war the soviet union captures us pilot francis gary powers after shooting down his u2 spy plane sentenced to 10 years in prison powers only hope is new york lawyer james donovan recruited by a cia operative to negotiate his release donovan boards a plane to berlin hoping to win the young mans freedom through a prisoner exchange if all goes well the russians would get rudolf abel the convicted spy who donovan defended in court
9091,143410,Hyena Road,(no genres listed),Paul Gross Rossif Sutherland Paul Gross Paul Gross Paul Grossthree different men three different worlds three different wars – all stand at the intersection of modern warfare – a murky world of fluid morality where all is not as it seems
9092,143458,The Great Hypnotist (2014),Drama|Mystery|Thriller,the famous psychologist xu ruining has a raising career when he met the troublesome patient ren xiaoyan the meeting is not easy as feeblelooking ren is point by point against him
